Date,Jour,1,2,3,4,5,Star 1,Star 2,Fichier,Feuille
2014-08-26,Mardi,10,22.0,36.0,45.0,48.0,4,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-22,Vendredi,4,17.0,29.0,35.0,49.0,1,2,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-19,Mardi,4,7.0,11.0,34.0,47.0,7,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-15,Vendredi,4,5.0,21.0,23.0,30.0,8,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-12,Mardi,7,16.0,19.0,22.0,33.0,2,5,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-08,Vendredi,21,29.0,35.0,43.0,46.0,1,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-05,Mardi,5,7.0,19.0,21.0,42.0,5,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-08-01,Vendredi,24,44.0,46.0,48.0,50.0,5,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-29,Mardi,10,23.0,35.0,40.0,43.0,3,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-25,Vendredi,9,10.0,12.0,24.0,43.0,5,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-22,Mardi,1,24.0,43.0,45.0,50.0,5,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-18,Vendredi,1,11.0,29.0,41.0,43.0,3,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-15,Mardi,15,18.0,20.0,27.0,34.0,1,3,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-11,Vendredi,5,22.0,35.0,38.0,49.0,4,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-08,Mardi,8,18.0,22.0,24.0,27.0,4,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-04,Vendredi,4,18.0,39.0,43.0,47.0,2,6,euromillions-past-draws-archive (10).xls,Sheet 1
2014-07-01,Mardi,18,22.0,25.0,27.0,39.0,5,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-27,Vendredi,31,33.0,34.0,39.0,45.0,2,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-24,Mardi,1,7.0,20.0,21.0,48.0,4,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-20,Vendredi,5,15.0,25.0,38.0,49.0,1,2,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-17,Mardi,11,13.0,37.0,40.0,48.0,8,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-13,Vendredi,16,18.0,22.0,28.0,46.0,9,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-10,Mardi,12,18.0,21.0,32.0,33.0,1,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-06,Vendredi,7,25.0,34.0,40.0,49.0,9,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-06-03,Mardi,2,15.0,32.0,39.0,44.0,5,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-30,Vendredi,5,24.0,27.0,41.0,45.0,6,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-27,Mardi,7,13.0,16.0,25.0,26.0,1,6,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-23,Vendredi,3,8.0,31.0,34.0,47.0,9,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-20,Mardi,5,33.0,36.0,38.0,47.0,4,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-16,Vendredi,23,26.0,29.0,37.0,40.0,3,4,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-13,Mardi,4,13.0,30.0,34.0,47.0,2,6,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-09,Vendredi,3,21.0,26.0,28.0,45.0,7,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-06,Mardi,5,19.0,24.0,31.0,37.0,1,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-05-02,Vendredi,4,30.0,31.0,38.0,42.0,2,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-29,Mardi,18,23.0,26.0,35.0,44.0,3,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-25,Vendredi,13,21.0,24.0,44.0,49.0,1,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-22,Mardi,13,15.0,20.0,24.0,46.0,1,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-18,Vendredi,21,24.0,31.0,39.0,47.0,3,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-15,Mardi,3,14.0,26.0,47.0,50.0,7,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-11,Vendredi,8,12.0,19.0,30.0,33.0,4,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-08,Mardi,11,18.0,29.0,42.0,49.0,4,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-04,Vendredi,6,10.0,28.0,45.0,50.0,10,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-04-01,Mardi,16,18.0,26.0,38.0,44.0,8,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-28,Vendredi,3,4.0,19.0,28.0,43.0,3,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-25,Mardi,7,20.0,26.0,28.0,50.0,2,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-21,Vendredi,7,30.0,37.0,39.0,42.0,5,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-18,Mardi,8,27.0,34.0,36.0,39.0,5,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-14,Vendredi,6,24.0,25.0,27.0,30.0,5,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-11,Mardi,1,4.0,23.0,33.0,44.0,7,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-07,Vendredi,5,10.0,38.0,40.0,41.0,1,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-03-04,Mardi,3,5.0,22.0,27.0,44.0,1,6,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-28,Vendredi,12,32.0,38.0,43.0,44.0,2,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-25,Mardi,21,25.0,28.0,35.0,42.0,4,6,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-21,Vendredi,13,17.0,28.0,30.0,32.0,5,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-18,Mardi,23,26.0,36.0,37.0,49.0,6,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-14,Vendredi,2,4.0,6.0,19.0,39.0,2,7,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-11,Mardi,8,17.0,25.0,41.0,47.0,1,2,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-07,Vendredi,3,17.0,19.0,46.0,47.0,9,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-02-04,Mardi,1,21.0,33.0,37.0,38.0,4,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-31,Vendredi,8,10.0,15.0,16.0,31.0,8,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-28,Mardi,18,20.0,23.0,42.0,48.0,2,9,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-24,Vendredi,5,19.0,34.0,35.0,41.0,1,5,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-21,Mardi,4,12.0,35.0,42.0,48.0,5,8,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-17,Vendredi,19,26.0,32.0,33.0,42.0,4,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-14,Mardi,18,20.0,25.0,26.0,37.0,10,11,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-10,Vendredi,1,2.0,11.0,27.0,29.0,1,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-07,Mardi,2,20.0,27.0,33.0,45.0,6,10,euromillions-past-draws-archive (10).xls,Sheet 1
2014-01-03,Vendredi,3,27.0,31.0,38.0,44.0,3,8,euromillions-past-draws-archive (10).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2012 Année 2012 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (12).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (12).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (12).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-28,Vendredi,17,24.0,26.0,27.0,49.0,3,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-25,Mardi,14,18.0,20.0,23.0,32.0,3,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-21,Vendredi,3,5.0,22.0,40.0,42.0,3,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-18,Mardi,14,18.0,20.0,35.0,44.0,2,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-14,Vendredi,10,11.0,29.0,40.0,43.0,3,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-11,Mardi,1,4.0,9.0,43.0,50.0,6,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-07,Vendredi,10,16.0,18.0,31.0,42.0,2,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-12-04,Mardi,5,10.0,28.0,29.0,44.0,2,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-30,Vendredi,10,18.0,23.0,24.0,40.0,3,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-27,Mardi,6,10.0,23.0,44.0,49.0,1,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-23,Vendredi,1,9.0,11.0,20.0,40.0,1,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-20,Mardi,28,30.0,42.0,45.0,49.0,5,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-16,Vendredi,10,15.0,19.0,23.0,41.0,2,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-13,Mardi,11,16.0,21.0,24.0,29.0,2,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-09,Vendredi,14,21.0,22.0,28.0,47.0,4,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-06,Mardi,7,20.0,25.0,35.0,41.0,1,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-11-02,Vendredi,3,6.0,10.0,11.0,44.0,3,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-30,Mardi,23,24.0,25.0,31.0,44.0,2,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-26,Vendredi,5,6.0,9.0,27.0,38.0,5,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-23,Mardi,1,28.0,35.0,38.0,50.0,2,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-19,Vendredi,16,29.0,37.0,40.0,44.0,8,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-16,Mardi,10,32.0,40.0,41.0,49.0,2,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-12,Vendredi,6,7.0,17.0,35.0,43.0,2,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-09,Mardi,2,8.0,10.0,23.0,25.0,8,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-05,Vendredi,9,16.0,18.0,19.0,21.0,2,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-10-02,Mardi,4,16.0,21.0,36.0,42.0,7,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-28,Vendredi,20,23.0,26.0,30.0,33.0,6,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-25,Mardi,7,25.0,27.0,48.0,49.0,1,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-21,Vendredi,4,19.0,34.0,41.0,43.0,7,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-18,Mardi,6,7.0,38.0,39.0,44.0,7,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-14,Vendredi,3,10.0,23.0,27.0,44.0,7,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-11,Mardi,6,15.0,22.0,37.0,44.0,2,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-07,Vendredi,13,15.0,30.0,35.0,42.0,4,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-09-04,Mardi,11,17.0,18.0,39.0,44.0,5,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-31,Vendredi,16,28.0,31.0,33.0,48.0,7,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-28,Mardi,1,18.0,25.0,26.0,44.0,4,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-24,Vendredi,5,6.0,12.0,19.0,37.0,3,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-21,Mardi,4,5.0,17.0,38.0,48.0,3,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-17,Vendredi,19,25.0,28.0,33.0,44.0,2,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-14,Mardi,1,16.0,38.0,42.0,45.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-10,Vendredi,11,17.0,21.0,48.0,50.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-07,Mardi,20,27.0,34.0,46.0,50.0,2,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-08-03,Vendredi,24,34.0,35.0,42.0,46.0,1,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-31,Mardi,4,29.0,35.0,36.0,39.0,8,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-27,Vendredi,14,15.0,21.0,23.0,48.0,2,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-24,Mardi,4,16.0,18.0,25.0,44.0,1,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-20,Vendredi,10,19.0,23.0,45.0,49.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-17,Mardi,2,7.0,24.0,43.0,46.0,8,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-13,Vendredi,8,18.0,25.0,35.0,46.0,4,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-10,Mardi,1,3.0,16.0,24.0,37.0,1,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-06,Vendredi,31,32.0,38.0,40.0,42.0,1,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-07-03,Mardi,2,7.0,22.0,27.0,40.0,3,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-29,Vendredi,14,17.0,28.0,29.0,39.0,1,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-26,Mardi,1,11.0,20.0,22.0,35.0,8,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-22,Vendredi,14,18.0,19.0,43.0,49.0,3,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-19,Mardi,7,17.0,20.0,35.0,50.0,5,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-15,Vendredi,10,22.0,27.0,38.0,48.0,3,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-12,Mardi,8,15.0,26.0,30.0,48.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-08,Vendredi,5,11.0,22.0,34.0,40.0,9,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-05,Mardi,13,34.0,37.0,47.0,49.0,8,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-06-01,Vendredi,2,4.0,14.0,26.0,36.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-29,Mardi,8,15.0,17.0,25.0,28.0,3,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-25,Vendredi,12,22.0,35.0,46.0,49.0,2,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-22,Mardi,16,31.0,32.0,37.0,41.0,1,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-18,Vendredi,13,29.0,43.0,47.0,50.0,9,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-15,Mardi,2,11.0,13.0,26.0,50.0,2,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-11,Vendredi,1,13.0,17.0,38.0,44.0,2,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-08,Mardi,3,21.0,34.0,38.0,48.0,5,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-04,Vendredi,3,26.0,39.0,40.0,41.0,1,2,euromillions-past-draws-archive (12).xls,Sheet 1
2012-05-01,Mardi,4,5.0,15.0,19.0,41.0,9,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-27,Vendredi,20,27.0,30.0,36.0,43.0,1,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-24,Mardi,8,9.0,24.0,43.0,48.0,3,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-20,Vendredi,3,6.0,29.0,32.0,41.0,10,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-17,Mardi,10,28.0,33.0,48.0,49.0,1,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-13,Vendredi,8,13.0,26.0,39.0,43.0,3,5,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-10,Mardi,22,25.0,27.0,36.0,37.0,5,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-06,Vendredi,11,20.0,30.0,35.0,45.0,2,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-04-03,Mardi,1,8.0,18.0,25.0,30.0,9,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-30,Vendredi,4,17.0,23.0,36.0,46.0,6,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-27,Mardi,24,27.0,29.0,34.0,36.0,7,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-23,Vendredi,9,15.0,23.0,31.0,50.0,8,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-20,Mardi,15,16.0,28.0,30.0,46.0,3,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-16,Vendredi,3,4.0,12.0,23.0,50.0,4,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-13,Mardi,1,10.0,25.0,43.0,47.0,8,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-09,Vendredi,3,32.0,36.0,39.0,47.0,6,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-06,Mardi,23,24.0,27.0,37.0,47.0,2,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-03-02,Vendredi,5,6.0,11.0,30.0,44.0,2,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-28,Mardi,1,10.0,17.0,33.0,48.0,2,3,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-24,Vendredi,3,7.0,12.0,26.0,34.0,8,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-21,Mardi,11,14.0,24.0,25.0,29.0,7,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-17,Vendredi,4,11.0,28.0,38.0,47.0,10,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-14,Mardi,14,27.0,36.0,42.0,46.0,8,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-10,Vendredi,3,8.0,14.0,31.0,41.0,7,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-07,Mardi,3,15.0,17.0,28.0,33.0,2,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-02-03,Vendredi,16,19.0,20.0,25.0,28.0,1,10,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-31,Mardi,9,34.0,38.0,43.0,45.0,2,4,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-27,Vendredi,10,13.0,19.0,39.0,44.0,2,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-24,Mardi,1,2.0,6.0,20.0,36.0,8,11,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-20,Vendredi,2,10.0,22.0,27.0,28.0,6,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-17,Mardi,12,22.0,30.0,31.0,44.0,5,6,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-13,Vendredi,13,14.0,21.0,27.0,39.0,6,8,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-10,Mardi,4,9.0,10.0,30.0,40.0,2,9,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-06,Vendredi,1,6.0,10.0,12.0,31.0,2,7,euromillions-past-draws-archive (12).xls,Sheet 1
2012-01-03,Mardi,3,30.0,42.0,45.0,49.0,5,10,euromillions-past-draws-archive (12).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2024 Année 2024 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (1).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (1).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (1).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-31,Mardi,19,24.0,26.0,28.0,33.0,8,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-27,Vendredi,12,22.0,27.0,33.0,45.0,4,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-24,Mardi,6,10.0,16.0,23.0,24.0,11,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-20,Vendredi,10,14.0,21.0,33.0,50.0,6,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-17,Mardi,1,3.0,4.0,21.0,29.0,2,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-13,Vendredi,1,15.0,25.0,42.0,50.0,4,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-10,Mardi,5,24.0,25.0,29.0,47.0,5,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-06,Vendredi,14,25.0,39.0,44.0,47.0,6,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-12-03,Mardi,23,25.0,34.0,46.0,47.0,6,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-29,Vendredi,8,17.0,18.0,29.0,43.0,5,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-26,Mardi,7,11.0,25.0,31.0,40.0,9,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-22,Vendredi,10,11.0,12.0,29.0,31.0,8,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-19,Mardi,4,13.0,20.0,28.0,49.0,7,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-15,Vendredi,7,8.0,34.0,39.0,44.0,2,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-12,Mardi,10,11.0,12.0,22.0,50.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-08,Vendredi,2,33.0,35.0,42.0,48.0,1,3,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-05,Mardi,1,8.0,19.0,37.0,50.0,6,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-11-01,Vendredi,7,33.0,38.0,44.0,50.0,2,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-29,Mardi,1,2.0,19.0,30.0,45.0,10,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-25,Vendredi,4,17.0,20.0,25.0,45.0,8,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-22,Mardi,3,13.0,27.0,30.0,46.0,1,2,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-18,Vendredi,4,15.0,23.0,30.0,39.0,1,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-15,Mardi,2,15.0,32.0,36.0,48.0,3,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-11,Vendredi,16,23.0,32.0,46.0,49.0,4,5,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-08,Mardi,7,14.0,19.0,34.0,40.0,6,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-04,Vendredi,4,8.0,16.0,17.0,20.0,1,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-10-01,Mardi,8,22.0,29.0,41.0,42.0,9,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-27,Vendredi,7,20.0,21.0,27.0,38.0,5,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-24,Mardi,18,20.0,21.0,36.0,49.0,3,5,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-20,Vendredi,16,25.0,29.0,34.0,37.0,3,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-17,Mardi,20,30.0,32.0,41.0,44.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-13,Vendredi,10,15.0,17.0,31.0,42.0,4,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-10,Mardi,6,29.0,46.0,47.0,48.0,2,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-06,Vendredi,12,14.0,34.0,41.0,47.0,3,4,euromillions-past-draws-archive (1).xls,Sheet 1
2024-09-03,Mardi,7,9.0,11.0,16.0,45.0,2,5,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-30,Vendredi,3,24.0,27.0,33.0,42.0,4,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-27,Mardi,1,8.0,11.0,42.0,47.0,4,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-23,Vendredi,9,15.0,24.0,47.0,50.0,8,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-20,Mardi,7,10.0,13.0,18.0,26.0,3,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-16,Vendredi,15,17.0,29.0,45.0,49.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-13,Mardi,15,16.0,39.0,40.0,47.0,1,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-09,Vendredi,21,23.0,25.0,33.0,44.0,4,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-06,Mardi,1,18.0,27.0,41.0,50.0,2,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-08-02,Vendredi,5,7.0,12.0,33.0,46.0,3,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-30,Mardi,9,25.0,28.0,37.0,38.0,2,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-26,Vendredi,4,19.0,23.0,35.0,37.0,4,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-23,Mardi,4,8.0,10.0,16.0,34.0,4,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-19,Vendredi,15,22.0,35.0,44.0,48.0,6,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-16,Mardi,2,32.0,35.0,36.0,39.0,7,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-12,Vendredi,12,18.0,24.0,25.0,39.0,8,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-09,Mardi,6,15.0,19.0,28.0,39.0,7,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-05,Vendredi,11,13.0,29.0,31.0,47.0,1,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-07-02,Mardi,2,7.0,34.0,35.0,46.0,6,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-28,Vendredi,10,16.0,18.0,22.0,35.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-25,Mardi,14,16.0,37.0,45.0,49.0,5,7,euromillions-past-draws-archive (1).xls,Sheet 1
